X,FILENAME,CONSTITUENCY.NUMBER,POLLING.STATION.NUMBER,STREAM.NUMBER,FIRST.PAGE,DOES.THE.FORM.HAVE.A.SERIAL.NUMBER.,DOES.THE.FORM.HAVE.A.QR.CODE.,DO.THE.CONSTITUENCY..POLLING.STATION..AND.STREAM.DETAILS.IN.THE.FORM.MATCH.THE.ONES.LISTED.ON.THIS.SPREADSHEET.,DO.THE.VOTE.TALLIES.SHOW.ANY.SIGN.OF.CROSSING.OUT.OR.EDITING.,IS.THE.PRESIDING.OFFICER.SIGNATURE.PRESENT.,IS.THE.FIRST.PAGE.STAMPED,SECOND.PAGE,IS.THE.DEPUTY.PRESIDING.OFFICER.SIGNITURE.PRESENT.,ARE.THE.PRESIDING.AND.DEPUTY.PRESIDING.OFFICER.SIGNATURES.DIFFERENT.,IS.THERE.AT.LEAST.ONE.CANDIDATE.CANDIDATE.AGENT.LISTED.,IS.THERE.AT.LEAST.ONE.SIGNITURE.OF.A.CANDIDATE.CANDIDATE.AGENT.,FOR.EACH.LISTED.CANDIDATE.CANDIDATE.AGENT..IS.THERE.A.SIGNATURE.,DO.THE.CANDIDATE.CANDIDATE.AGENT.SIGNATURES.APPEAR.DIFFERENT.,IS.ANYTHING.WRITTEN.IN.THE..REASONS.FOR.REFUSAL.TO.SIGN..COLUMN.,IS.THE.SECOND.PAGE.STAMPED.,DID.THE.PRESIDING.OFFICER.GIVE.ANY.COMMENT.,IS.THE.SECOND.PAGE.MISSING.,DID.THE.DOCUMENT.SCAN.CORRECTLY.,TALLIES.EDITED,EDITED.RESULTS
Final,020-100-0496-010-2.pdf,100,10,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,020-100-0496-013-1.pdf,100,13,1,NA,1,1,1,1,1,1,NA,1,1,1,1,0,1,1,1,1,0,1,1,1
Final,020-100-0496-014-1.pdf,100,14,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0497-022-2.pdf,100,22,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0498-026-1.pdf,100,26,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,020-100-0498-027-1.pdf,100,27,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,020-100-0498-029-2.pdf,100,29,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0499-037-1.pdf,100,37,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0499-039-1.pdf,100,39,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0499-040-1.pdf,100,40,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,020-100-0501-058-1.pdf,100,58,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0501-072-1.pdf,100,72,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0502-077-2.pdf,100,77,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0503-084-1.pdf,100,84,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,1,1,0,1,0,0
Final,020-100-0503-087-2.pdf,100,87,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0503-091-1.pdf,100,91,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-100-0503-093-1.pdf,100,93,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,020-101-0504-002-2.pdf,101,2,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,020-101-0504-004-1.pdf,101,4,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,020-101-0504-008-2.pdf,101,8,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-101-0504-013-2.pdf,101,13,2,NA,1,1,1,0,1,1,NA,0,1,1,1,1,1,0,1,1,0,1,0,0
Final,020-101-0504-015-1.pdf,101,15,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-101-0504-017-1.pdf,101,17,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-101-0504-021-1.pdf,101,21,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-101-0505-034-1.pdf,101,34,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-101-0505-036-1.pdf,101,36,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,020-101-0505-038-1.pdf,101,38,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,020-101-0505-040-1.pdf,101,40,1,NA,1,1,1,0,0,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-101-0506-052-1.pdf,101,52,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,0
Final,020-101-0506-053-1.pdf,101,53,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,020-101-0506-056-1.pdf,101,56,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-101-0506-057-2.pdf,101,57,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,020-101-0508-074-2.pdf,101,74,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-101-0508-078-1.pdf,101,78,1,NA,1,1,1,1,1,1,NA,1,1,1,1,0,1,0,0,0,0,1,0,1
Final,020-101-0508-084-1.pdf,101,84,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,1,0,1,0,0
Final,020-102-0509-015-1.pdf,102,15,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-102-0509-019-1.pdf,102,19,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,020-102-0509-020-1.pdf,102,20,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,020-102-0510-028-1.pdf,102,28,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,020-102-0510-029-3.pdf,102,29,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,020-103-0512-001-1.pdf,103,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,020-103-0512-002-1.pdf,103,2,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,1,0,0,0,1,0,0
Final,020-103-0512-010-1.pdf,103,10,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,020-103-0512-014-1.pdf,103,14,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-103-0513-018-3.pdf,103,18,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,0,0,0
Final,020-103-0513-025-2.pdf,103,25,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-103-0513-029-1.pdf,103,29,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,020-103-0514-032-2.pdf,103,32,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,020-103-0514-033-4.pdf,103,33,4,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,020-103-0514-046-2.pdf,103,46,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,020-103-0515-048-1.pdf,103,48,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,020-103-0515-055-1.pdf,103,55,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,020-103-0515-056-1.pdf,103,56,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-104-0516-001-1.pdf,104,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,021-104-0516-009-1.pdf,104,9,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-104-0517-017-1.pdf,104,17,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-104-0517-017-2.pdf,104,17,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-104-0517-022-1.pdf,104,22,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-104-0517-023-1.pdf,104,23,1,NA,1,1,1,1,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,1
Final,021-104-0517-026-1.pdf,104,26,1,NA,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,1,1,0,1,0,1
Final,021-104-0518-039-2.pdf,104,39,2,NA,1,1,1,0,0,1,NA,1,1,1,1,1,1,1,0,0,0,1,0,0
Final,021-104-0518-041-1.pdf,104,41,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-105-0520-030-3.pdf,105,30,3,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,021-105-0520-034-1.pdf,105,34,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-105-0520-035-1.pdf,105,35,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,1,1
Final,021-105-0520-047-1.pdf,105,47,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-105-0520-049-1.pdf,105,49,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-105-0520-050-1.pdf,105,50,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-105-0521-054-1.pdf,105,54,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-105-0521-062-1.pdf,105,62,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-105-0521-070-1.pdf,105,70,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,021-106-0522-001-2.pdf,106,1,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-106-0522-007-1.pdf,106,7,1,NA,1,1,1,0,1,1,NA,1,1,1,0,0,0,1,1,1,0,1,0,0
Final,021-106-0523-025-1.pdf,106,25,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-106-0524-043-2.pdf,106,43,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-106-0524-044-1.pdf,106,44,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-106-0524-048-1.pdf,106,48,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-106-0524-050-1.pdf,106,50,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-106-0524-053-1.pdf,106,53,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-106-0525-057-2.pdf,106,57,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-106-0525-061-1.pdf,106,61,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,021-106-0525-063-4.pdf,106,63,4,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,021-106-0525-064-1.pdf,106,64,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,021-106-0526-081-1.pdf,106,81,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-106-0527-085-1.pdf,106,85,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,021-106-0527-091-1.pdf,106,91,1,NA,1,1,1,1,1,1,NA,0,1,0,0,0,0,0,0,1,0,1,0,1
Final,021-106-0527-092-2.pdf,106,92,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-106-0527-095-1.pdf,106,95,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-106-0527-096-1.pdf,106,96,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,021-106-0527-104-1.pdf,106,104,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-106-0527-105-1.pdf,106,105,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-107-0528-001-2.pdf,107,1,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,021-107-0529-013-2.pdf,107,13,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,021-107-0530-027-2.pdf,107,27,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,021-107-0530-029-1.pdf,107,29,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,1,1,0,1,0,0
Final,021-107-0531-040-1.pdf,107,40,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,021-107-0531-042-1.pdf,107,42,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,1,1,0,1,0,0
Final,021-107-0531-045-2.pdf,107,45,2,NA,1,1,1,1,1,1,NA,1,1,1,1,0,1,0,1,1,0,1,0,1
Final,021-107-0531-048-1.pdf,107,48,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,021-107-0531-050-2.pdf,107,50,2,NA,1,1,1,0,1,0,NA,1,1,0,0,0,0,0,1,1,0,1,0,0
Final,021-107-0532-058-2.pdf,107,58,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,021-107-0532-061-3.pdf,107,61,3,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,021-108-0533-001-2.pdf,108,1,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,1,1
Final,021-108-0535-035-1.pdf,108,35,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,021-108-0536-048-1.pdf,108,48,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,021-108-0536-051-2.pdf,108,51,2,NA,1,1,1,0,1,1,NA,1,1,1,0,0,0,0,0,0,0,1,0,0
Final,021-108-0536-053-2.pdf,108,53,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,021-108-0537-061-1.pdf,108,61,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-108-0537-061-2.pdf,108,61,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,021-108-0537-064-1.pdf,108,64,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,021-108-0538-068-1.pdf,108,68,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-108-0538-079-1.pdf,108,79,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-108-0538-081-3.pdf,108,81,3,NA,1,1,1,1,1,1,NA,1,1,1,0,0,0,0,0,0,0,1,0,1
Final,021-109-0539-002-1.pdf,109,2,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-109-0539-005-2.pdf,109,5,2,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,1,0,1,0,1,0,0
Final,021-109-0539-006-1.pdf,109,6,1,NA,1,1,1,1,1,1,NA,1,1,1,1,0,1,1,0,1,0,1,0,1
Final,021-109-0539-010-1.pdf,109,10,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,021-109-0541-027-2.pdf,109,27,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-109-0541-028-3.pdf,109,28,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,021-109-0541-034-1.pdf,109,34,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-109-0542-042-1.pdf,109,42,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,021-109-0542-043-3.pdf,109,43,3,NA,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,021-109-0542-051-1.pdf,109,51,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,021-109-0542-052-1.pdf,109,52,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-109-0543-058-1.pdf,109,58,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-109-0543-070-1.pdf,109,70,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-109-0544-073-2.pdf,109,73,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-109-0544-079-2.pdf,109,79,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-109-0544-084-1.pdf,109,84,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-109-0544-091-1.pdf,109,91,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-109-0544-093-1.pdf,109,93,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-110-0545-001-2.pdf,110,1,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-110-0545-011-2.pdf,110,11,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-110-0546-014-1.pdf,110,14,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-110-0546-015-2.pdf,110,15,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-110-0546-022-1.pdf,110,22,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,021-110-0547-035-1.pdf,110,35,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,021-110-0547-044-1.pdf,110,44,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,1,1,0,1,0,0
Final,021-110-0548-057-1.pdf,110,57,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-110-0548-063-1.pdf,110,63,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,021-110-0548-066-1.pdf,110,66,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-110-0549-073-2.pdf,110,73,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-110-0549-078-1.pdf,110,78,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-110-0549-082-1.pdf,110,82,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,021-110-0550-090-1.pdf,110,90,1,NA,1,1,1,1,1,1,NA,1,1,1,1,0,1,0,0,0,0,1,0,1
Final,021-110-0550-097-1.pdf,110,97,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,021-110-0550-107-1.pdf,110,107,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,021-110-0550-110-2.pdf,110,110,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,022-111-0551-001-1.pdf,111,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,1
Final,022-111-0551-004-1.pdf,111,4,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,022-111-0551-005-2.pdf,111,5,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,022-111-0551-007-2.pdf,111,7,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,022-111-0552-013-1.pdf,111,13,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,022-111-0552-020-1.pdf,111,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,022-111-0552-021-1.pdf,111,21,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,022-111-0552-027-1.pdf,111,27,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,022-111-0552-028-1.pdf,111,28,1,NA,1,1,1,1,0,1,NA,1,1,1,1,1,1,0,1,0,0,1,1,1
Final,022-111-0552-031-1.pdf,111,31,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,1,0,0,1,0,0
Final,022-111-0553-042-2.pdf,111,42,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,022-111-0554-051-1.pdf,111,51,1,NA,1,1,1,0,0,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,022-111-0554-066-1.pdf,111,66,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,1,1,0,1,0,0
Final,022-112-0555-001-1.pdf,112,1,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0
Final,022-112-0555-014-2.pdf,112,14,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-112-0555-020-1.pdf,112,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-112-0556-021-1.pdf,112,21,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,022-112-0556-024-1.pdf,112,24,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-112-0556-027-2.pdf,112,27,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-112-0556-030-1.pdf,112,30,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,022-112-0556-032-1.pdf,112,32,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-112-0556-032-2.pdf,112,32,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,022-112-0556-035-1.pdf,112,35,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,022-112-0557-041-1.pdf,112,41,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-112-0557-043-1.pdf,112,43,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-112-0557-045-2.pdf,112,45,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,022-112-0557-046-2.pdf,112,46,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-112-0558-052-1.pdf,112,52,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,022-112-0558-054-1.pdf,112,54,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,022-112-0558-057-4.pdf,112,57,4,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-113-0559-002-1.pdf,113,2,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0
Final,022-113-0559-005-2.pdf,113,5,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,022-113-0560-010-1.pdf,113,10,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,022-113-0560-010-4.pdf,113,10,4,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-113-0561-016-2.pdf,113,16,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-113-0561-017-1.pdf,113,17,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,022-113-0561-020-1.pdf,113,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-113-0561-027-10.pdf,113,27,10,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,022-113-0562-030-10.pdf,113,30,10,NA,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,1,1,0,1,0,1
Final,022-113-0562-030-4.pdf,113,30,4,NA,1,1,0,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,022-113-0563-034-3.pdf,113,34,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,022-114-0564-001-2.pdf,114,1,2,NA,1,1,1,0,1,1,NA,0,1,1,1,1,1,0,0,0,0,1,0,0
Final,022-114-0564-002-3.pdf,114,2,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-114-0564-002-4.pdf,114,2,4,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,022-114-0564-003-10.pdf,114,3,10,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,022-114-0564-003-3.pdf,114,3,3,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
